,Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
424386,2015-06-12,2015,6,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.041765,0.061,9,71,0.35,0.4,0,5.0,0.679167,1.5,0,1.0,15.545832999999998,36.3,20,34
424387,2015-06-13,2015,6,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032353,0.045,11,42,0.245833,0.4,0,5.0,0.525,1.6,20,1.0,9.758333,28.5,22,26
424388,2015-06-14,2015,6,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.050059,0.068,9,93,0.283333,0.4,2,5.0,0.604167,1.1,2,1.0,14.2375,35.1,2,33
424389,2015-06-15,2015,6,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028235,0.033,13,31,0.220833,0.3,10,3.0,0.181818,0.5,10,0.0,10.478261,23.4,9,22
424390,2015-06-16,2015,6,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.019765,0.026,20,24,0.2875,0.5,16,6.0,0.4125,0.9,21,0.0,17.304167,42.2,16,40
424391,2015-06-17,2015,6,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.027235,0.036,8,33,0.116667,0.3,0,3.0,0.456522,0.9,17,0.0,9.491304,19.2,17,18
424392,2015-06-18,2015,6,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029235,0.037,10,34,0.1,0.1,0,1.0,0.286957,0.6,6,0.0,10.03913,20.3,6,19
424393,2015-06-19,2015,6,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034059,0.044,11,41,0.183333,0.2,4,2.0,0.445833,0.9,5,0.0,12.6,21.4,5,20
424394,2015-06-20,2015,6,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026588,0.033,10,31,0.116667,0.2,0,2.0,0.1375,0.2,0,0.0,6.795833,10.2,23,9
424395,2015-06-21,2015,6,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029412,0.034,10,31,0.145833,0.2,8,2.0,0.416667,1.2,20,1.0,9.579167,20.3,21,19
424396,2015-06-22,2015,6,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036765,0.048,10,44,0.129167,0.2,0,2.0,0.627273,1.2,20,1.0,11.013636,30.1,23,28
424397,2015-06-23,2015,6,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040529,0.052,9,48,0.370833,0.4,4,5.0,0.720833,1.5,0,1.0,16.7875,40.7,0,38
424398,2015-06-24,2015,6,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030941,0.038,8,35,0.141667,0.3,0,3.0,0.3875,0.9,18,0.0,6.3125,10.3,6,9
424399,2015-06-25,2015,6,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036412,0.046,11,43,0.195833,0.3,10,3.0,0.7125,1.4,7,1.0,16.308332999999998,28.1,19,26
424400,2015-06-26,2015,6,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.041941,0.051,11,47,0.220833,0.3,0,3.0,0.5,1.2,19,1.0,10.116667,23.0,19,22
424401,2015-06-27,2015,6,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030588,0.033,16,31,0.175,0.2,0,2.0,0.175,0.4,0,0.0,6.191667,10.3,1,9
424402,2015-06-28,2015,6,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021118,0.023,20,21,0.158333,0.3,19,3.0,0.245833,0.7,20,0.0,6.741667,17.7,19,16
424403,2015-06-29,2015,6,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023647,0.033,12,31,0.141667,0.3,0,3.0,0.4476189999999999,0.8,6,0.0,11.163636,32.4,23,30
424404,2015-06-30,2015,6,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038882,0.046,9,43,0.258333,0.4,5,5.0,0.566667,1.7,6,1.0,15.908333,43.7,0,41
424405,2015-07-01,2015,7,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048529,0.061,11,71,0.208333,0.3,9,3.0,0.4625,1.1,23,1.0,11.683333,25.3,6,24
424406,2015-07-02,2015,7,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025118,0.045,10,42,0.204167,0.4,23,5.0,0.745833,2.1,22,3.0,19.408333,48.8,21,45
424407,2015-07-03,2015,7,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.046235,0.055,14,51,0.145833,0.4,0,5.0,0.470833,1.0,0,1.0,9.391667,35.1,0,33
424408,2015-07-04,2015,7,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032941,0.044,12,41,0.108333,0.2,22,2.0,0.595833,2.6,21,3.0,9.525,24.0,22,23
424409,2015-07-05,2015,7,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035118,0.058,10,61,0.229167,0.4,3,5.0,0.608333,1.3,0,1.0,14.5,32.3,21,30
424410,2015-07-06,2015,7,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037765,0.048,10,44,0.304167,0.5,4,6.0,0.777273,4.4,6,6.0,14.918182,35.2,2,33
424411,2015-07-07,2015,7,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034706,0.041,11,38,0.3,0.5,21,6.0,0.5,1.0,22,1.0,12.7,23.3,22,22
424412,2015-07-08,2015,7,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023824,0.042,8,39,0.479167,0.5,0,6.0,0.758333,1.2,6,1.0,16.670833,25.8,21,24
424413,2015-07-09,2015,7,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.03,0.038,13,35,0.395833,0.5,0,6.0,0.2875,0.6,0,0.0,10.741667,16.8,7,15
424414,2015-07-10,2015,7,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028235,0.043,10,40,0.304167,0.4,0,5.0,0.495833,1.2,20,1.0,10.795833,29.5,21,27
424415,2015-07-11,2015,7,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038647,0.05,12,46,0.295833,0.4,0,5.0,0.591667,1.0,19,1.0,13.395832999999998,38.2,21,36
424416,2015-07-12,2015,7,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040471,0.057,10,58,0.3625,0.5,1,6.0,0.7,1.4,6,1.0,12.720833,24.6,21,23
424417,2015-07-13,2015,7,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039353,0.055,10,51,0.370833,0.5,0,6.0,0.690909,1.1,7,1.0,14.165217000000002,29.4,5,27
424418,2015-07-14,2015,7,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028353,0.036,10,33,0.3125,0.4,8,5.0,0.308333,0.6,7,0.0,12.329167,18.7,5,17
424419,2015-07-15,2015,7,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031583,0.034,12,31,0.283333,0.3,0,3.0,0.408333,0.7,15,0.0,10.495833,14.6,12,13
424420,2015-07-16,2015,7,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036706,0.047,12,44,0.125,0.2,18,2.0,0.404167,0.8,19,0.0,9.366667,23.1,22,22
424421,2015-07-17,2015,7,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.0425,0.055,8,51,0.233333,0.3,0,3.0,0.529167,1.3,5,1.0,13.083333,28.1,9,26
424422,2015-07-18,2015,7,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030294,0.043,10,40,0.283333,0.5,23,6.0,0.3875,0.7,19,0.0,14.0125,36.0,22,34
424423,2015-07-19,2015,7,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.054529,0.071,10,101,0.3375,0.5,0,6.0,0.820833,1.5,10,1.0,10.316667,15.8,0,14
424424,2015-07-20,2015,7,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042882,0.054,10,50,0.241667,0.3,0,3.0,0.7318180000000001,1.6,6,1.0,10.690909,20.6,6,19
424425,2015-07-21,2015,7,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039941,0.053,12,49,0.272222,0.3,11,3.0,1.2125,3.4,5,4.0,13.904167,22.6,11,21
424426,2015-07-22,2015,7,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032118,0.038,12,35,0.179167,0.2,0,2.0,0.429167,0.9,20,0.0,7.175,11.3,20,10
424427,2015-07-23,2015,7,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032,0.039,10,36,0.2,0.2,0,2.0,0.5875,1.0,5,1.0,9.141667,16.3,20,15
424428,2015-07-24,2015,7,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029412,0.041,10,38,0.1875,0.3,23,3.0,0.55,1.1,5,1.0,12.191667,39.6,23,37
424429,2015-07-25,2015,7,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048647,0.054,19,50,0.2375,0.4,3,5.0,0.675,0.9,0,0.0,11.308333,29.0,0,27
424430,2015-07-26,2015,7,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.043882,0.059,8,64,0.266667,0.3,0,3.0,0.754167,1.4,7,1.0,11.825,20.2,19,19
424431,2015-07-27,2015,7,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036824,0.052,11,48,0.258333,0.3,0,3.0,0.680952,1.1,7,1.0,15.304348,27.3,8,25
424432,2015-07-28,2015,7,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042706,0.061,10,71,0.254167,0.3,5,3.0,0.704167,1.3,20,1.0,14.570833,31.8,20,29
424433,2015-07-29,2015,7,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.046235,0.07,10,100,0.258333,0.3,0,3.0,0.733333,1.2,7,1.0,14.525,20.9,7,19
424434,2015-07-30,2015,7,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024824,0.034,11,31,0.3125,0.4,21,5.0,0.633333,1.0,6,1.0,18.475,31.9,19,29
424435,2015-07-31,2015,7,31,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028529,0.04,8,37,0.175,0.4,0,5.0,0.566667,1.0,21,1.0,11.620833,27.5,23,25
424436,2015-08-01,2015,8,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037765,0.055,9,51,0.154167,0.2,0,2.0,1.0,1.5,7,1.0,12.470833,23.4,0,22
424437,2015-08-02,2015,8,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039353,0.056,11,54,0.091667,0.2,22,2.0,0.725,1.2,22,1.0,12.704167,39.1,22,37
424438,2015-08-03,2015,8,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048882,0.064,10,80,0.1708329999999999,0.2,0,2.0,1.0,1.7,6,1.0,17.527273,27.7,7,25
424439,2015-08-04,2015,8,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040882,0.056,10,54,0.155556,0.3,11,3.0,0.929167,1.9,20,1.0,15.620833,36.7,7,34
424440,2015-08-05,2015,8,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029154,0.044,11,41,0.15,0.3,10,3.0,0.7,1.5,4,1.0,13.654167,30.9,6,28
424441,2015-08-06,2015,8,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026588,0.037,10,34,0.1,0.1,0,1.0,0.520833,0.9,5,0.0,9.254167,16.3,23,15
424442,2015-08-07,2015,8,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029765,0.04,12,37,0.104167,0.2,23,2.0,0.4625,1.4,7,1.0,8.604167,16.1,5,15
424443,2015-08-08,2015,8,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029941,0.04,11,37,0.1625,0.2,0,2.0,0.3875,0.6,2,0.0,8.904167,19.2,3,18
424444,2015-08-09,2015,8,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.027353,0.035,8,32,0.145833,0.2,0,2.0,0.433333,0.9,3,0.0,7.225,12.8,3,11
424445,2015-08-10,2015,8,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026529,0.028,8,26,0.1,0.1,0,1.0,0.45,0.7,8,0.0,7.5043479999999985,13.1,5,12
424446,2015-08-11,2015,8,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024118,0.029,11,27,0.1375,0.2,11,2.0,0.3875,1.1,20,1.0,13.183333,27.6,20,25
424447,2015-08-12,2015,8,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025176,0.033,8,31,0.116667,0.2,0,2.0,0.416667,0.6,3,0.0,7.1375,10.5,6,9
424448,2015-08-13,2015,8,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025588,0.039,11,36,0.108333,0.2,22,2.0,0.520833,1.7,23,1.0,10.1125,33.4,23,31
424449,2015-08-14,2015,8,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045,0.059,10,64,0.2375,0.3,2,3.0,0.9,1.6,7,1.0,18.458333,36.0,0,34
424450,2015-08-15,2015,8,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.049471,0.075,10,115,0.241667,0.4,23,5.0,1.133333,2.4,6,3.0,17.425,42.2,23,40
424451,2015-08-16,2015,8,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040412,0.068,9,93,0.283333,0.5,23,6.0,0.9375,1.6,20,1.0,16.8,45.2,22,42
424452,2015-08-17,2015,8,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.044471,0.072,10,105,0.320833,0.5,0,6.0,1.295455,2.7,7,3.0,20.145455,43.4,20,41
424453,2015-08-18,2015,8,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030059,0.044,11,41,0.25,0.4,11,5.0,0.695833,1.4,11,1.0,17.958333,44.5,8,42
424454,2015-08-19,2015,8,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.022706,0.034,8,31,0.116667,0.2,0,2.0,0.308333,0.5,6,0.0,6.775,12.7,5,11
424455,2015-08-20,2015,8,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025647,0.027,9,25,0.05,0.1,0,1.0,0.283333,0.4,6,0.0,4.4875,10.0,5,9
424456,2015-08-21,2015,8,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038235,0.05,11,46,0.1,0.1,0,1.0,0.454167,0.8,20,0.0,9.204167,16.5,21,15
424457,2015-08-22,2015,8,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035941,0.049,10,45,0.108333,0.2,22,2.0,0.5875,1.4,20,1.0,10.891667,24.0,20,23
424458,2015-08-23,2015,8,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023294,0.036,9,33,0.1375,0.2,0,2.0,0.375,0.8,0,0.0,7.291666999999999,18.5,22,17
424459,2015-08-24,2015,8,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.053647,0.065,12,84,0.15,0.2,5,2.0,0.718182,1.4,10,1.0,14.278261,24.8,11,23
424460,2015-08-25,2015,8,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045647,0.06,11,67,0.216667,0.3,10,3.0,0.7375,1.2,19,1.0,14.154167,30.7,10,28
424461,2015-08-26,2015,8,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035471,0.047,9,44,0.1,0.1,0,1.0,0.491667,0.7,4,0.0,9.075,18.0,6,17
424462,2015-08-27,2015,8,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026118,0.034,10,31,0.1,0.1,0,1.0,0.420833,0.6,6,0.0,8.033333,12.6,5,11
424463,2015-08-28,2015,8,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.022529,0.04,10,37,0.1125,0.2,21,2.0,0.554167,1.2,21,1.0,10.945833,22.7,23,21
424464,2015-08-29,2015,8,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048882,0.063,11,77,0.233333,0.3,2,3.0,0.875,1.2,2,1.0,13.583332999999998,25.2,2,24
424465,2015-08-30,2015,8,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048412,0.065,10,84,0.254167,0.3,10,3.0,0.908333,1.5,19,1.0,14.7625,50.1,20,47
424466,2015-08-31,2015,8,31,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045765,0.059,12,64,0.279167,0.3,0,3.0,1.25,2.0,6,3.0,15.004545000000002,25.2,6,24
424467,2015-09-01,2015,9,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.041941,0.062,10,74,0.204167,0.3,23,3.0,0.7,1.3,0,1.0,13.579167000000002,26.5,23,25
424468,2015-09-02,2015,9,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042176,0.065,11,84,0.354167,0.5,6,6.0,0.804167,1.6,7,1.0,21.916667,41.2,7,39
424469,2015-09-03,2015,9,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.043765,0.057,10,58,0.279167,0.4,22,5.0,0.858333,2.3,19,3.0,19.541667,48.3,22,45
424470,2015-09-04,2015,9,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032235,0.043,11,40,0.216667,0.4,0,5.0,0.408333,1.0,0,1.0,7.266667,12.5,0,11
424471,2015-09-05,2015,9,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021765,0.036,10,33,0.1,0.1,0,1.0,0.316667,0.4,6,0.0,6.0125,11.6,23,10
424472,2015-09-06,2015,9,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029,0.048,10,44,0.258333,0.4,6,5.0,0.7375,1.3,6,1.0,15.016667000000002,23.0,23,22
424473,2015-09-07,2015,9,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036765,0.058,9,61,0.208333,0.3,22,3.0,1.008333,2.4,10,3.0,14.2125,34.1,21,32
424474,2015-09-08,2015,9,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.033882,0.063,9,77,0.283333,0.4,9,5.0,1.2,2.2,8,3.0,18.654545,36.6,20,34
424475,2015-09-09,2015,9,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023353,0.033,10,31,0.158824,0.2,0,2.0,0.5,0.7,5,0.0,14.975,20.2,4,19
424476,2015-09-10,2015,9,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.019059,0.023,10,21,0.166667,0.2,0,2.0,0.216667,0.4,19,0.0,10.679167,20.5,7,19
424477,2015-09-11,2015,9,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.019882,0.036,11,33,0.1375,0.3,22,3.0,0.479167,1.3,22,1.0,12.429167,41.3,23,39
424478,2015-09-12,2015,9,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030941,0.037,10,34,0.391667,0.8,5,9.0,0.520833,1.2,5,1.0,13.7125,41.1,0,39
424479,2015-09-13,2015,9,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.022471,0.033,7,31,0.129167,0.2,8,2.0,0.475,1.0,11,1.0,7.25,10.0,11,9
424480,2015-09-14,2015,9,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.019647,0.026,9,24,0.108333,0.2,22,2.0,0.763636,1.3,23,1.0,10.831818,21.3,20,20
424481,2015-09-15,2015,9,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031882,0.054,10,50,0.183333,0.4,23,5.0,1.004167,2.1,22,3.0,20.566667,53.8,20,50
424482,2015-09-16,2015,9,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.04,0.065,10,84,0.270833,0.4,0,5.0,1.033333,1.5,6,1.0,23.004167,41.9,23,39
424483,2015-09-17,2015,9,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.058824,0.081,10,136,0.295833,0.4,1,5.0,1.170833,1.8,6,1.0,25.054167,48.8,1,45
424484,2015-09-18,2015,9,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.047235,0.069,10,97,0.304167,0.5,9,6.0,1.233333,2.8,6,3.0,21.9875,48.0,5,45
424485,2015-09-19,2015,9,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032412,0.044,10,41,0.1708329999999999,0.2,0,2.0,0.4375,1.1,9,1.0,13.595833,24.0,7,23
424486,2015-09-20,2015,9,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025765,0.03,9,28,0.1,0.1,0,1.0,0.479167,0.7,19,0.0,6.116667,10.4,2,9
424487,2015-09-21,2015,9,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029529,0.034,10,31,0.1,0.1,0,1.0,0.327273,0.6,8,0.0,7.243478,16.2,19,15
424488,2015-09-22,2015,9,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024,0.032,10,30,0.1,0.1,0,1.0,0.4,0.9,20,0.0,8.570833,21.4,20,20
424489,2015-09-23,2015,9,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024765,0.04,10,37,0.1333329999999999,0.2,9,2.0,0.704167,1.8,23,1.0,15.745833,42.9,23,40
424490,2015-09-24,2015,9,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037706,0.048,10,44,0.2,0.3,0,3.0,0.6625,1.8,0,1.0,13.745833,31.5,0,29
424491,2015-09-25,2015,9,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021235,0.028,10,26,0.125,0.2,0,2.0,0.379167,0.8,8,0.0,9.020833,25.7,21,24
424492,2015-09-26,2015,9,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029059,0.035,11,32,0.120833,0.2,0,2.0,0.325,0.5,2,0.0,7.075,17.1,3,16
424493,2015-09-27,2015,9,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.020941,0.034,10,31,0.120833,0.3,23,3.0,0.375,1.0,23,1.0,8.35,27.3,22,25
424494,2015-09-28,2015,9,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017824,0.027,10,25,0.195833,0.3,0,3.0,0.52381,0.8,5,0.0,14.780952,25.7,18,24
424495,2015-09-29,2015,9,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021235,0.026,9,24,0.1625,0.2,0,2.0,0.441667,1.0,9,1.0,13.166667000000002,25.6,8,24
424496,2015-09-30,2015,9,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017588,0.021,11,19,0.095833,0.2,13,2.0,0.291667,0.5,17,0.0,8.508333,17.0,7,16
424497,2015-10-01,2015,10,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.014706,0.018,8,17,0.0625,0.1,9,1.0,0.325,0.5,5,0.0,6.441667,12.9,17,11
424498,2015-10-02,2015,10,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.015588,0.018,18,17,0.079167,0.1,0,1.0,0.270833,0.4,5,0.0,5.354167,10.5,17,9
424499,2015-10-03,2015,10,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.014412,0.019,23,18,0.0541669999999999,0.1,11,1.0,0.191667,0.2,0,0.0,3.679167,5.6,17,5
424500,2015-10-04,2015,10,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026882,0.031,9,29,0.041667,0.1,0,1.0,0.258333,0.4,21,0.0,3.366667,6.4,18,6
424501,2015-10-05,2015,10,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.016294,0.027,9,25,0.120833,0.2,19,2.0,0.790909,2.1,22,3.0,11.040909,25.9,18,24
424502,2015-10-06,2015,10,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.016706,0.029,9,27,0.216667,0.3,7,3.0,1.395833,3.0,10,4.0,16.3125,36.5,19,34
424503,2015-10-07,2015,10,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.014471,0.025,10,23,0.154167,0.3,0,3.0,0.804167,2.0,6,3.0,13.391667000000002,23.9,22,22
424504,2015-10-08,2015,10,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017412,0.027,9,25,0.179167,0.3,5,3.0,0.670833,1.3,1,1.0,17.625,34.5,21,32
424505,2015-10-09,2015,10,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021176,0.029,9,27,0.254167,0.3,1,3.0,0.516667,0.8,10,0.0,20.6125,31.8,6,29
