,price,model,year,title_status,mileage,state,condition_1,brand_chevrolet,brand_dodge,brand_ford,brand_nissan,brand_other,color_black,color_blue,color_gray,color_other,color_red,color_silver,color_white
618,27200,50,2019,0,25508.0,16,1200.0,0,0,1,0,0,0,0,0,0,0,1,0
619,26511,54,2019,0,18196.0,16,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
620,24002,54,2019,0,16106.0,16,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
621,21500,32,2017,0,14907.0,42,2880.0,0,0,0,0,1,0,0,0,0,0,1,0
622,18511,58,2019,0,12735.0,16,1200.0,0,0,1,0,0,0,0,1,0,0,0,0
623,14000,98,2017,0,53424.0,5,300.0,0,0,0,0,1,1,0,0,0,0,0,0
624,29000,32,2017,0,17940.0,9,1260.0,0,0,0,0,1,0,0,0,1,0,0,0
625,23402,54,2019,0,17417.0,16,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
626,13300,32,2017,0,37125.0,5,300.0,0,0,0,0,1,0,0,0,1,0,0,0
627,19700,123,2017,0,61428.0,42,2880.0,0,0,0,0,1,1,0,0,0,0,0,0
628,23211,54,2019,0,17025.0,16,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
629,15500,98,2017,0,37668.0,5,300.0,0,0,0,0,1,0,0,0,0,1,0,0
630,18111,58,2019,0,15805.0,16,1200.0,0,0,1,0,0,1,0,0,0,0,0,0
631,21500,98,2017,0,43761.0,5,300.0,0,0,0,0,1,0,0,1,0,0,0,0
632,25511,77,2019,0,11342.0,16,1140.0,0,0,1,0,0,0,0,1,0,0,0,0
633,17700,45,2017,0,35664.0,42,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
634,28000,27,2017,0,12780.0,9,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
635,14000,32,2017,0,38458.0,42,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
636,21700,32,2017,0,34420.0,42,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
637,13500,32,2017,0,46497.0,42,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
638,35500,0,2017,0,21268.0,42,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
639,29500,0,2017,0,31029.0,42,1260.0,1,0,0,0,0,0,0,0,0,1,0,0
640,25300,0,2017,0,40878.0,42,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
641,21500,0,2016,0,20270.0,24,4320.0,1,0,0,0,0,0,0,0,0,0,1,0
642,25900,32,2016,0,32984.0,42,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
643,35300,32,2016,0,75506.0,42,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
644,13500,32,2016,0,39951.0,42,1260.0,1,0,0,0,0,0,0,0,0,1,0,0
645,62000,22,2016,0,19403.0,9,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
646,46000,22,2016,0,4445.0,9,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
647,9000,71,2016,0,67527.0,42,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
648,25900,32,2016,0,33588.0,42,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
649,25800,32,2016,0,10103.0,42,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
650,17000,32,2016,0,26474.0,42,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
651,12800,32,2016,0,40253.0,42,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
652,47400,4,2016,0,39624.0,42,1260.0,1,0,0,0,0,0,0,0,0,1,0,0
653,24400,32,2016,0,48705.0,42,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
654,17100,114,2016,0,19659.0,42,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
655,7400,32,2015,0,91299.0,42,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
656,33100,32,2015,0,81614.0,42,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
657,22000,114,2020,0,179.0,3,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
658,35000,0,2019,0,5523.0,3,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
659,16500,45,2019,0,29841.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
660,35300,0,2019,0,8516.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
661,26900,113,2018,0,42941.0,19,1140.0,1,0,0,0,0,1,0,0,0,0,0,0
662,11600,114,2017,0,27498.0,3,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
663,28100,0,2017,0,31141.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
664,27700,0,2017,0,20784.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
665,17700,82,2017,0,52667.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
666,16600,121,2017,0,26003.0,3,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
667,63200,22,2016,0,4266.0,3,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
668,36800,32,2015,0,32332.0,3,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
669,19500,82,2018,0,44333.0,36,1440.0,1,0,0,0,0,0,0,0,0,0,0,1
670,38800,108,2019,0,36198.0,29,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
671,37500,108,2019,0,33331.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
672,35000,105,2019,0,43082.0,29,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
673,31100,11,2019,0,24561.0,29,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
674,22600,117,2019,0,13485.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
675,22400,117,2019,0,15524.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
676,22700,117,2019,0,8996.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
677,13700,71,2019,0,47282.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,1,0
678,37100,105,2019,0,34470.0,29,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
679,18500,18,2018,0,87264.0,31,34.0,1,0,0,0,0,0,0,0,1,0,0,0
680,18300,1,2017,0,114344.0,31,34.0,1,0,0,0,0,0,0,0,0,0,0,1
681,19000,1,2017,0,111635.0,31,34.0,1,0,0,0,0,0,0,0,0,0,0,1
682,18500,0,2017,0,103955.0,31,34.0,1,0,0,0,0,0,0,0,0,0,0,1
683,22500,32,2016,0,66640.0,31,34.0,1,0,0,0,0,0,0,0,0,0,0,1
684,14500,32,2014,0,122018.0,31,34.0,1,0,0,0,0,0,0,0,0,0,0,1
685,32800,108,2018,0,46915.0,29,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
686,12300,71,2018,0,53599.0,29,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
687,19600,0,2018,0,41672.0,29,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
688,13600,71,2018,0,36047.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
689,7200,100,2018,0,42561.0,29,1260.0,1,0,0,0,0,0,0,0,0,1,0,0
690,19900,0,2018,0,40345.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
691,13000,71,2018,0,41751.0,29,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
692,19700,32,2016,0,27593.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
693,9400,32,2017,0,24009.0,29,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
694,23800,0,2017,0,85697.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
695,17700,45,2019,0,25223.0,26,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
696,17000,32,2015,0,27927.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
697,14000,32,2014,0,135127.0,6,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
698,32100,1,2018,0,55532.0,32,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
699,33100,1,2019,0,72172.0,32,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
700,31600,1,2018,0,57751.0,32,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
701,5100,32,2013,0,96314.0,32,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
702,4100,32,2013,0,89152.0,32,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
703,7200,32,2014,0,114660.0,36,360.0,1,0,0,0,0,0,0,0,0,0,1,0
704,12800,0,2014,0,177322.0,36,420.0,1,0,0,0,0,0,0,0,0,0,0,1
705,46800,0,2019,0,36423.0,21,1260.0,1,0,0,0,0,0,0,1,0,0,0,0
706,21800,117,2019,0,23759.0,19,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
707,3000,32,2013,0,120667.0,36,12960.0,1,0,0,0,0,0,0,1,0,0,0,0
708,22500,18,2017,0,65344.0,10,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
709,35300,105,2018,0,51347.0,19,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
710,16500,121,2017,0,52322.0,29,1260.0,1,0,0,0,0,1,0,0,0,0,0,0
711,33000,32,2017,0,67620.0,19,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
712,31500,0,2017,0,59965.0,19,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
713,34500,0,2017,0,28739.0,19,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
714,8000,114,2016,0,77429.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
715,25000,0,2017,0,20847.0,41,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
716,10700,114,2016,0,44280.0,41,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
717,13400,32,2016,0,86031.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
718,16500,45,2019,0,7622.0,41,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
719,34000,113,2019,0,8067.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
720,14100,114,2018,0,16502.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
721,38600,0,2019,0,20681.0,41,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
722,9100,32,2016,0,54655.0,19,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
723,8600,32,2016,0,57825.0,19,1260.0,1,0,0,0,0,0,1,0,0,0,0,0
724,22000,32,2016,0,58856.0,29,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
725,8900,18,2015,0,85072.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
726,15500,32,2015,0,79506.0,41,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
727,3300,32,2015,0,85301.0,41,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
728,29000,0,2015,0,69377.0,19,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
729,17300,45,2020,0,15577.0,22,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
730,30500,113,2020,0,23470.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
731,25000,64,2020,0,18715.0,22,360.0,1,0,0,0,0,0,0,0,0,0,1,0
732,2800,26,2012,0,61258.0,9,1260.0,1,0,0,0,0,0,0,0,0,0,0,1
733,3300,32,2012,0,131791.0,9,1260.0,1,0,0,0,0,0,0,0,1,0,0,0
734,36400,105,2019,0,35705.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
735,34800,105,2019,0,48982.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
736,20700,68,2019,0,33745.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
737,32200,105,2019,0,42267.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
738,35300,108,2019,0,46863.0,22,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
739,33500,105,2019,0,36443.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
740,13700,64,2019,0,14939.0,22,9.0,1,0,0,0,0,0,1,0,0,0,0,0
741,15900,71,2019,0,22026.0,22,60.0,1,0,0,0,0,1,0,0,0,0,0,0
742,33200,105,2019,0,38278.0,22,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
743,35500,105,2019,0,46149.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
744,29800,105,2018,0,48427.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
745,29800,105,2018,0,48807.0,22,2880.0,1,0,0,0,0,0,0,1,0,0,0,0
746,29500,105,2018,0,52618.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
747,30300,105,2018,0,46494.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
748,24300,0,2018,0,56296.0,26,1080.0,1,0,0,0,0,1,0,0,0,0,0,0
749,29800,105,2017,0,33909.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
750,29800,105,2017,0,33028.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
751,27500,11,2016,0,44653.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
752,10800,32,2017,0,80516.0,24,1080.0,1,0,0,0,0,0,0,1,0,0,0,0
753,11500,117,2017,0,105151.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
754,10400,117,2017,0,78368.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
755,11400,45,2018,0,78956.0,6,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
756,11400,45,2018,0,88564.0,6,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
757,8000,32,2015,0,78800.0,22,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
758,3000,32,2012,0,111856.0,3,300.0,1,0,0,0,0,0,0,0,0,0,0,1
759,25000,32,2015,0,80946.0,22,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
760,12300,113,2017,0,83168.0,26,1080.0,1,0,0,0,0,0,0,1,0,0,0,0
761,14100,113,2017,0,58606.0,26,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
762,9000,117,2014,0,82020.0,22,9.0,1,0,0,0,0,0,0,0,0,0,0,1
763,4200,32,2014,0,102500.0,22,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
764,22500,117,2019,0,8150.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
765,22600,117,2019,0,6159.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
766,22600,117,2019,0,5938.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
767,22500,117,2019,0,9019.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
768,10200,71,2018,0,45836.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
769,42700,4,2016,0,60215.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
770,21200,108,2015,0,125507.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
771,22700,32,2016,0,90944.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
772,22000,108,2015,0,82785.0,36,2880.0,1,0,0,0,0,0,0,1,0,0,0,0
773,9600,0,2014,0,150525.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
774,10500,32,2013,0,112267.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
775,6700,32,2013,0,139394.0,36,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
776,14200,32,2013,0,82543.0,36,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
777,15500,45,2019,0,13532.0,6,360.0,1,0,0,0,0,0,0,0,0,0,0,1
778,35100,0,2018,0,14751.0,11,2880.0,1,0,0,0,0,0,1,0,0,0,0,0
779,26300,11,2018,0,11150.0,11,2880.0,1,0,0,0,0,0,0,1,0,0,0,0
780,15700,18,2016,0,91248.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
781,17600,0,2016,0,65336.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
782,18600,0,2016,0,48974.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
783,19100,0,2016,0,40011.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,0,1
784,15200,45,2019,0,37444.0,27,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
785,16100,45,2019,0,43199.0,27,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
786,14800,45,2019,0,43589.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
787,16700,45,2019,0,32870.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
788,15300,45,2019,0,38826.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
789,16500,45,2019,0,33739.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
790,19600,82,2019,0,35309.0,27,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
791,15200,64,2019,0,32248.0,27,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
792,15000,64,2019,0,36165.0,27,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
793,15500,64,2019,0,29922.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
794,15700,64,2019,0,26848.0,27,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
795,14800,64,2019,0,41163.0,27,2880.0,1,0,0,0,0,0,0,0,1,0,0,0
796,9200,26,2017,0,32856.0,27,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
797,8200,64,2017,0,100315.0,27,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
798,11400,32,2013,0,91638.0,24,1080.0,1,0,0,0,0,0,0,0,0,0,1,0
799,6500,32,2015,0,83173.0,27,2880.0,1,0,0,0,0,0,0,0,0,0,0,1
800,11500,32,2014,0,94356.0,27,2880.0,1,0,0,0,0,0,0,1,0,0,0,0
801,23800,32,2015,0,85792.0,6,120.0,1,0,0,0,0,1,0,0,0,0,0,0
802,8900,32,2014,0,129068.0,6,60.0,1,0,0,0,0,0,0,0,0,0,0,1
803,28300,68,2019,0,27665.0,10,2880.0,1,0,0,0,0,0,0,0,0,1,0,0
804,27300,68,2019,0,25427.0,10,2880.0,1,0,0,0,0,1,0,0,0,0,0,0
805,3500,32,2013,0,78198.0,24,10080.0,1,0,0,0,0,0,0,1,0,0,0,0
806,28300,18,2020,0,13886.0,10,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
807,18300,64,2019,0,34538.0,10,2880.0,1,0,0,0,0,0,0,0,0,0,1,0
808,22500,15,2018,0,20575.0,42,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
809,22500,15,2018,0,26026.0,42,5760.0,0,1,0,0,0,0,0,1,0,0,0,0
810,8300,32,2012,0,99015.0,42,1440.0,0,1,0,0,0,0,0,1,0,0,0,0
811,16500,12,2019,0,27327.0,21,300.0,0,1,0,0,0,0,0,1,0,0,0,0
812,14500,65,2019,0,30229.0,21,300.0,0,1,0,0,0,0,0,0,0,0,1,0
813,30000,15,2019,0,43294.0,30,14400.0,0,1,0,0,0,0,0,0,0,0,0,1
814,30000,15,2019,0,54309.0,30,14400.0,0,1,0,0,0,0,0,0,1,0,0,0
815,30000,15,2019,0,52822.0,30,14400.0,0,1,0,0,0,0,0,0,0,0,0,1
816,30000,15,2019,0,45554.0,30,14400.0,0,1,0,0,0,0,0,0,0,0,0,1
817,30000,15,2019,0,37538.0,30,14400.0,0,1,0,0,0,0,0,0,0,0,0,1
818,29500,15,2019,0,35153.0,30,14400.0,0,1,0,0,0,0,0,0,0,1,0,0
819,21600,14,2019,0,23783.0,40,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
820,22600,15,2019,0,30759.0,40,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
821,16300,12,2019,0,38922.0,40,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
822,8600,32,2012,0,165836.0,40,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
823,28800,36,2019,0,19235.0,36,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
824,22100,14,2019,0,9445.0,36,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
825,14300,65,2018,0,19164.0,27,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
826,13700,12,2018,0,54106.0,27,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
827,29500,14,2017,0,32051.0,1,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
828,18500,65,2017,0,14870.0,36,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
829,19000,32,2016,0,32294.0,4,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
830,43400,14,2015,0,7250.0,1,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
831,46000,14,2015,0,10145.0,1,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
832,12500,65,2018,0,59924.0,36,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
833,13900,15,2017,0,21304.0,6,1440.0,0,1,0,0,0,1,0,0,0,0,0,0
834,13000,12,2018,0,52079.0,3,1440.0,0,1,0,0,0,0,0,0,0,0,0,1
835,13000,12,2018,0,54960.0,3,1440.0,0,1,0,0,0,0,0,0,0,0,0,1
836,3000,32,2013,0,80099.0,36,1140.0,0,1,0,0,0,0,0,0,0,0,0,1
837,17500,12,2019,0,23987.0,6,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
838,7900,32,2017,0,84144.0,3,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
839,8900,32,2014,0,85639.0,6,1440.0,0,1,0,0,0,0,1,0,0,0,0,0
840,11500,12,2018,0,50193.0,32,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
841,6500,65,2017,0,74392.0,32,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
842,8000,32,2017,0,76117.0,32,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
843,18700,14,2018,0,36358.0,24,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
844,8350,65,2017,0,90685.0,6,18720.0,0,1,0,0,0,0,0,0,0,0,0,1
845,27900,15,2017,0,54141.0,6,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
846,14500,32,2016,0,82240.0,32,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
847,6200,32,2016,0,66167.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
848,7500,32,2012,0,144220.0,32,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
849,20200,12,2019,0,24722.0,9,1200.0,0,1,0,0,0,1,0,0,0,0,0,0
850,29300,36,2019,0,41198.0,9,1200.0,0,1,0,0,0,0,0,0,0,0,1,0
851,31000,36,2019,0,26353.0,9,1440.0,0,1,0,0,0,1,0,0,0,0,0,0
852,32400,36,2019,0,28280.0,9,1440.0,0,1,0,0,0,0,0,0,0,0,0,1
853,5800,32,2012,0,130120.0,17,300.0,0,1,0,0,0,0,0,0,0,0,0,1
854,21500,15,2019,0,15340.0,36,1140.0,0,1,0,0,0,1,0,0,0,0,0,0
855,23100,15,2018,0,12265.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
856,4500,117,2014,0,94872.0,36,1140.0,0,1,0,0,0,0,0,1,0,0,0,0
857,24800,15,2018,0,17946.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
858,23000,15,2018,0,26996.0,16,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
859,26900,65,2019,0,5775.0,42,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
860,21500,14,2018,0,6748.0,42,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
861,15700,65,2018,0,38128.0,42,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
862,15200,12,2018,0,41636.0,42,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
863,23300,15,2018,0,5359.0,42,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
864,6100,32,2015,0,70296.0,17,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
865,20000,65,2017,0,11346.0,42,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
866,53000,14,2017,0,7415.0,9,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
867,3000,32,2013,0,107593.0,17,8640.0,0,1,0,0,0,0,0,0,1,0,0,0
868,18200,32,2016,0,50639.0,24,420.0,0,1,0,0,0,1,0,0,0,0,0,0
869,21800,14,2019,0,6530.0,1,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
870,52000,15,2016,0,17432.0,9,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
871,19000,15,2019,0,19636.0,1,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
872,25000,14,2016,0,41748.0,9,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
873,36000,14,2016,0,13162.0,9,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
874,17000,12,2019,0,32937.0,7,11520.0,0,1,0,0,0,0,0,0,0,0,0,1
875,25300,32,2015,0,23095.0,42,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
876,14900,65,2017,0,34432.0,42,1320.0,0,1,0,0,0,0,0,1,0,0,0,0
877,15000,12,2017,0,48162.0,42,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
878,12995,33,2014,0,68310.0,15,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
879,17750,33,2014,0,48000.0,15,11520.0,0,1,0,0,0,1,0,0,0,0,0,0
880,10295,33,2014,0,105962.0,32,11520.0,0,1,0,0,0,1,0,0,0,0,0,0
881,16995,33,2014,0,96575.0,5,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
882,25000,33,2014,0,13239.0,26,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
883,23995,33,2014,0,24934.0,33,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
884,14900,33,2014,0,46859.0,24,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
885,15810,33,2014,0,44468.0,26,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
886,20227,33,2014,0,62230.0,26,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
887,20999,33,2014,0,37082.0,26,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
888,22499,33,2014,0,23964.0,24,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
889,23495,33,2014,0,11204.0,26,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
890,25250,33,2014,0,7608.0,26,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
891,15322,33,2014,0,49982.0,24,11520.0,0,1,0,0,0,0,0,0,1,0,0,0
892,21232,15,2019,0,4950.0,36,5760.0,0,1,0,0,0,0,0,1,0,0,0,0
893,5800,65,2013,0,111628.0,42,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
894,29000,32,2012,0,15927.0,9,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
895,17000,12,2018,0,36299.0,24,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
896,13800,65,2018,0,28469.0,6,1380.0,0,1,0,0,0,0,0,0,0,1,0,0
897,30000,36,2019,0,29086.0,19,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
898,14800,12,2017,0,35991.0,6,1380.0,0,1,0,0,0,0,0,1,0,0,0,0
899,8500,65,2017,0,62224.0,19,10080.0,0,1,0,0,0,1,0,0,0,0,0,0
900,9800,32,2013,0,86500.0,19,11520.0,0,1,0,0,0,0,0,0,0,0,0,1
901,4200,32,2014,0,144725.0,22,1320.0,0,1,0,0,0,0,0,1,0,0,0,0
902,2500,117,2013,1,163260.0,35,900.0,0,1,0,0,0,0,0,0,0,1,0,0
903,28700,15,2018,0,19636.0,3,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
904,18500,14,2018,0,34272.0,3,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
905,17300,14,2018,0,42909.0,3,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
906,7100,32,2016,0,55749.0,13,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
907,3250,32,2015,1,89142.0,17,960.0,0,1,0,0,0,0,0,0,0,0,0,1
